,UserId,VenueId,Tags
35,[748],"[9953, 9953, 19393, 19393, 25753, 25753, 25753, 25753, 15176, 10965, 10965, 10965, 10965, 3184, 3184, 3184, 3184]","['cafe', 'coffee', 'free wifi', 'tube sandwiches', 'cafe', 'coffee', 'free wifi', 'tube sandwiches', 'cookies', 'cupcakes', 'dessert', 'espresso', 'events', 'filled croissants', 'food cart', 'food truck', 'food wagon', 'promotions', 'quiche', 'whoopie pies', 'cookies', 'cupcakes', 'dessert', 'espresso', 'events', 'filled croissants', 'food cart', 'food truck', 'food wagon', 'promotions', 'quiche', 'whoopie pies', 'panko crusted burger', 'panna cotta', 'potato salad', 'sauerkraut', 'schnitzel', 'truck', 'panko crusted burger', 'panna cotta', 'potato salad', 'sauerkraut', 'schnitzel', 'truck', 'panko crusted burger', 'panna cotta', 'potato salad', 'sauerkraut', 'schnitzel', 'truck', 'panko crusted burger', 'panna cotta', 'potato salad', 'sauerkraut', 'schnitzel', 'truck', 'coffee', 'a-list', 'bar seating', 'black tea soft serve ice cream', 'david chang', 'dessert', 'food & wine best new chef', 'fried chicken', 'homemade soda', 'kimchi', 'large-format', 'noodles', 'pork', 'pork belly', 'pork buns', 'prix fixe', 'ramen', 'slushies', 'soft serve ice cream', 'steamed buns', 'wheelchair access', 'zagat-rated', 'a-list', 'bar seating', 'black tea soft serve ice cream', 'david chang', 'dessert', 'food & wine best new chef', 'fried chicken', 'homemade soda', 'kimchi', 'large-format', 'noodles', 'pork', 'pork belly', 'pork buns', 'prix fixe', 'ramen', 'slushies', 'soft serve ice cream', 'steamed buns', 'wheelchair access', 'zagat-rated', 'a-list', 'bar seating', 'black tea soft serve ice cream', 'david chang', 'dessert', 'food & wine best new chef', 'fried chicken', 'homemade soda', 'kimchi', 'large-format', 'noodles', 'pork', 'pork belly', 'pork buns', 'prix fixe', 'ramen', 'slushies', 'soft serve ice cream', 'steamed buns', 'wheelchair access', 'zagat-rated', 'a-list', 'bar seating', 'black tea soft serve ice cream', 'david chang', 'dessert', 'food & wine best new chef', 'fried chicken', 'homemade soda', 'kimchi', 'large-format', 'noodles', 'pork', 'pork belly', 'pork buns', 'prix fixe', 'ramen', 'slushies', 'soft serve ice cream', 'steamed buns', 'wheelchair access', 'zagat-rated', 'beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated', 'beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated', 'beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated', 'beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated']"
36,[752],"[1654176, 1654176]","['dumplings', 'dumplings']"
37,[756],"[2623, 186707, 186707, 73405]","['asian', 'bravo', 'romantic', 'southeast asian', 'good bar', 'great food', 'tom colicchio', 'good bar', 'great food', 'tom colicchio', 'bon appetite', 'boroughs', 'chelsea market', 'lucky magazine', 'the green table - chelsea market', 'wsj lunch box', 'wsj urban adventurer']"
38,[793],"[609, 609, 51152, 4156, 4156, 114619, 11930, 11930, 6510, 6510, 15146, 30941]","[""america's first pizzeria"", 'coal oven pizza', 'pizza', 'zagat', '?', ""america's first pizzeria"", 'coal oven pizza', 'pizza', 'zagat', '?', 'gossip girl', ' playground', ' socialite', 'bakery', 'corned beef', 'delicatessen', 'douchebag', ""dr. brown's soda"", 'egg cream', 'food', 'jewish deli', ""katz's delicatessen"", 'knishes', 'knoblewurst', 'lower east side', 'manvfood', 'meg ryan', 'nom nom nom', 'ny institution', 'pastrami', 'pickles', 'restaurant', 'reuben', 'sandwich', 'sweet potato knish', 'tongue', 'when harry met sally', 'amys bread', 'bakery', 'brownie', 'coffee', 'cup cake', 'espresso', 'event', 'food network', 'foodies', 'free wifi', 'google', 'ice cream', 'ivillage', 'kitchen supplies', 'market', 'mr youth', 'ny1', 'oxygen network', 'ronnybrook farm', 'salad', 'soup', 'sushi', 'tea', 'wheelchair access', 'wifi', 'amys bread', 'bakery', 'brownie', 'coffee', 'cup cake', 'espresso', 'event', 'food network', 'foodies', 'free wifi', 'google', 'ice cream', 'ivillage', 'kitchen supplies', 'market', 'mr youth', 'ny1', 'oxygen network', 'ronnybrook farm', 'salad', 'soup', 'sushi', 'tea', 'wheelchair access', 'wifi', 'coffee shop', 'counter service', 'burger', 'burgers', 'cheese fries', 'frozen custard', 'pat lafrieda', 'shake shack', 'shakes', 'timeoutny', 'upper west side', 'uws', 'burger', 'burgers', 'cheese fries', 'frozen custard', 'pat lafrieda', 'shake shack', 'shakes', 'timeoutny', 'upper west side', 'uws', 'cash only', 'classic establishment', 'classic pizza', 'old new york', 'pizza', 'top 3 pizza', 'zagat', 'cash only', 'classic establishment', 'classic pizza', 'old new york', 'pizza', 'top 3 pizza', 'zagat', 'douhbage', ' douchbages', 'nymag', 'pizza', 'timeoutny', 'bakery', 'cafe', 'cake', 'cannolis', 'coffee', 'cookies', 'italian', 'pastry']"
39,[836],"[886, 355, 355, 449, 22463, 22463, 9436, 9436, 1473, 11147, 11147, 49111, 49111, 837, 837, 1158, 13687, 13687, 332, 16361, 26442, 26442, 84910, 84910, 37276, 10690, 5987]","['indonesian', 'malaysian', 'singaporean', 'bravoandy', 'margaritas', 'mexican', 'social dining', 'tacos', 'top chef', 'zagat-rated', 'bravoandy', 'margaritas', 'mexican', 'social dining', 'tacos', 'top chef', 'zagat-rated', 'brooklyn', 'burgers', 'cupcakes', 'diner', 'giant muffins and coockies', 'great staff', 'hipsters', 'late night', 'milkshakes', 'munchies', 'puma social hotspot', 'specials', 'cheap', 'dumpings', 'nymag', 'socialite', 'vegetarian options', 'cheap', 'dumpings', 'nymag', 'socialite', 'vegetarian options', 'aguila beer from colombia', 'arepas', 'arroz con pollo', 'bananas fausto', 'bandeja paisa', 'bogota latin bistro', 'botero paintings.', 'brazilian caipirinhas', 'brunch', 'check them out on facebook too', 'chelsea the bartender', 'child(ren) friendly', 'classic margaritas', 'coconut margaritas', 'colombian aguardiente', 'colombiana la nuestra soda', 'corn on the cob', 'dominican mangu brunch', 'enclosed patio', 'excellent variety & price point', 'friendly staff', 'frozen margaritas', 'fruit flavored mojitos', 'gay friendly', 'ginger margaritas', 'great empanadas', 'great service', 'happy hour', 'imperial beer from costa rica', 'kitchen open till 1 am fri & sat', 'late night hours', 'latin american brunch', 'latin brunch', 'latin cocktails', 'latin music', 'margaritas', 'mayor gets a promo', 'mojito bar', 'morcilla', 'near brooklyn museum', 'near southpaw', 'opentable reservations', 'outdoor patio', 'owners are always present', 'party space', 'photo gallery', 'quesadillas', 'ron medellin', 'sauza margaritas', 'spanish spoken here', 'specials really are special', 'strawberry margaritas', 'sugary mojitos', 'they \\tweet\\ fun promos', 'they are on foodspotting.com', 'they got heat in here.', 'this place is very festive', 'tona beer from nicaragua', 'well run', 'yummy cubano sandwiches', 'aguila beer from colombia', 'arepas', 'arroz con pollo', 'bananas fausto', 'bandeja paisa', 'bogota latin bistro', 'botero paintings.', 'brazilian caipirinhas', 'brunch', 'check them out on facebook too', 'chelsea the bartender', 'child(ren) friendly', 'classic margaritas', 'coconut margaritas', 'colombian aguardiente', 'colombiana la nuestra soda', 'corn on the cob', 'dominican mangu brunch', 'enclosed patio', 'excellent variety & price point', 'friendly staff', 'frozen margaritas', 'fruit flavored mojitos', 'gay friendly', 'ginger margaritas', 'great empanadas', 'great service', 'happy hour', 'imperial beer from costa rica', 'kitchen open till 1 am fri & sat', 'late night hours', 'latin american brunch', 'latin brunch', 'latin cocktails', 'latin music', 'margaritas', 'mayor gets a promo', 'mojito bar', 'morcilla', 'near brooklyn museum', 'near southpaw', 'opentable reservations', 'outdoor patio', 'owners are always present', 'party space', 'photo gallery', 'quesadillas', 'ron medellin', 'sauza margaritas', 'spanish spoken here', 'specials really are special', 'strawberry margaritas', 'sugary mojitos', 'they \\tweet\\ fun promos', 'they are on foodspotting.com', 'they got heat in here.', 'this place is very festive', 'tona beer from nicaragua', 'well run', 'yummy cubano sandwiches', '24 hours', 'beer', 'breakfast', 'brunch', 'burgers', 'cappucino', 'coffee', 'dessert', 'dinner', 'east village', 'espresso', 'full bar', 'latte', 'lunch', 'pasta', 'pinball', 'salad', 'sandwiches', 'soup', 'wine', 'wings', 'wraps', 'bar', 'brunch', 'diana ross', 'drag queens', 'menudo', 'bar', 'brunch', 'diana ross', 'drag queens', 'menudo', 'gyoza', 'ramen', 'gyoza', 'ramen', '\\food truck\\', 'astor place', 'coffee', 'food truck', 'mobile', 'mudtruck', 'new york street coffee', 'ziggys wagon', '\\food truck\\', 'astor place', 'coffee', 'food truck', 'mobile', 'mudtruck', 'new york street coffee', 'ziggys wagon', 'korean', 'korean bbq', 'korean home cooking', 'quentin tarintino', 'restaurant', 'wifi', 'wifi', 'alcohol', 'brunch', 'coffee', 'home fries', 'hot toddy', 'mediterranean food', 'omelette', 'outdoor dining', 'steak & eggs', 'beer', 'coffee', 'outdoor seating', 'sandwiches', 'wifi', 'pho', 'shabu shabu', 'pho', 'shabu shabu', 'bakery', 'dessert', 'pichet ong', 'bakery', 'dessert', 'pichet ong', 'coffee', 'not-starbucks', 'whole-bean', 'beer', 'burgers', 'onion rings', 'beer', 'breakfast', 'coffee', 'food', 'good music', 'interesting art exhibits on the walls']"
40,[850],"[23209, 1031, 1031, 3184, 3184, 11902, 12090, 8434]","['asian', 'awesome ramen', 'buroughs', 'dope ramen', 'foodie', 'good for groups', 'japanese', 'long wait', 'noodles', 'pork buns', 'ramen', 'restaurant', 'wheelchair access', '\xef\xbf\xbd\xef\xbf\xbd', 'bon appetit mag', 'bravo', 'danny meyer', 'eater 38', ""farmer's market"", 'food truck', 'manvsfood', 'michelin star', 'tom colicchio', 'topchef', 'zagat rated', 'bon appetit mag', 'bravo', 'danny meyer', 'eater 38', ""farmer's market"", 'food truck', 'manvsfood', 'michelin star', 'tom colicchio', 'topchef', 'zagat rated', 'beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated', 'beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated', 'bravo', 'coffee shop', 'cupcake', 'cupcakes', 'top chef', 'trendy', 'trendys', 'arepas', 'brooklyn', 'choice eats', 'gluten-free', 'good eats', 'good_mark', 'snack', 'zagat-rated', ""Bloomin' Onion"", 'Outback', 'Restaurant', 'Steakhouse', 'bar', 'beer', 'chain', 'chelsea', 'cocktails', 'college', 'frat boys', 'manhattan', 'restaurant', 'steak', 'wings']"
41,[943],"[700, 8224, 3184, 6251, 6251, 11055, 11055, 4547, 10604, 13984]","['#vday', 'bakery', 'bar', 'bistro', 'blackbook', 'blogger hangout', 'bouillibaise', 'bread', 'breakfast', 'briertown', 'catering', 'celebrities', 'celebrity', 'coffee', 'cookbook', 'cuisine', 'cupcake', 'delivery', 'french', 'how to make it in america', 'lunch', 'mario batali', 'nymag', 'oysters', 'pastries', 'restaurant', 'snails', 'soho', 'take-out', 'tartare', 'trendy', 'where to eat 2011', 'wsj', 'zagat-rated', 'zagat_rated', 'swiss', 'swiss brasserie', 'beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated', 'art', 'brunch', 'free pool', 'green chiles', 'kat', 'art', 'brunch', 'free pool', 'green chiles', 'kat', 'japanese', 'seafood', 'sushi', 'japanese', 'seafood', 'sushi', 'bacon', 'blt', 'brunch', 'choco-chip cookies', ""frankie's 457"", 'franks', 'italian', 'meatballs', 'so much fun', 'stable', 'stumptown coffee', 'wine', 'barbecue', 'bbq', 'bbq pitmaster', 'birthday parties', 'bluebell icecream', 'collard greens', 'college', 'corn pudding', 'corporate event space', 'corporate parties', 'country music', 'cupcake', 'dessert', 'event space', 'green bean casserole', 'holiday parties', 'lone star beer', 'longhorns football', 'mac & cheese', 'redskins bar', 'southern', 'cash only', 'coffee', 'cookie', 'dogs on the bench', 'espresso', 'hipsters', 'pastry', 'soft drinks', 'stumptown', 'tea', 'wifi']"
42,[953],"[1075, 39, 39]","['24 hour', 'bar', 'diner', 'perogies', 'byob', 'byob']"
43,[1002],"[39242, 1492, 17415, 11954, 11954, 11954, 11954, 11954, 11954, 11954, 700, 700, 39230, 39230, 39230, 39230, 200, 200, 200, 946, 946, 946, 13897, 16437, 16437, 6808, 6808, 575, 514, 514, 16953, 50167, 11775, 11775, 119212, 49886, 49886, 11536, 11536, 1639, 1639]","['ace hotel', 'cappuccino', 'coffee', 'cold-brewed iced coffee', 'espresso', 'french press', 'good_mark', 'hipsters', 'holiday hero', 'holiday hero hotspots', 'hotel', 'mast brothers chocolate mocha', 'merchandise', 'natty staff', 'portland smell', 'pretzels', 'radioshack', 'stumptown', 'travertine floors', 'trendy', 'walnut bar', 'burger', 'food', 'happy hour', 'pubs', 'raw bar', 'gossip girl', ' playground', ' socialite', 'bar', 'bravo', 'brunch', 'cafetaria', 'cocktails', 'douchebag', 'financial district', 'fireplace', 'frat boy', 'fried chicken', 'hiphostessnyc top pick', 'hotel restaurant', 'italian', 'locanda verde', 'outdoor', 'outdoors', 'photobooth', 'restaurant', 'top chef', 'wine', 'zagat-rated', 'baked goods', 'best poached egg breakfast and raspberry iced tea!', 'brunch', 'coffee', 'counter service', 'sandwiches', 'baked goods', 'best poached egg breakfast and raspberry iced tea!', 'brunch', 'coffee', 'counter service', 'sandwiches', 'baked goods', 'best poached egg breakfast and raspberry iced tea!', 'brunch', 'coffee', 'counter service', 'sandwiches', 'baked goods', 'best poached egg breakfast and raspberry iced tea!', 'brunch', 'coffee', 'counter service', 'sandwiches', 'baked goods', 'best poached egg breakfast and raspberry iced tea!', 'brunch', 'coffee', 'counter service', 'sandwiches', 'baked goods', 'best poached egg breakfast and raspberry iced tea!', 'brunch', 'coffee', 'counter service', 'sandwiches', 'baked goods', 'best poached egg breakfast and raspberry iced tea!', 'brunch', 'coffee', 'counter service', 'sandwiches', '#vday', 'bakery', 'bar', 'bistro', 'blackbook', 'blogger hangout', 'bouillibaise', 'bread', 'breakfast', 'briertown', 'catering', 'celebrities', 'celebrity', 'coffee', 'cookbook', 'cuisine', 'cupcake', 'delivery', 'french', 'how to make it in america', 'lunch', 'mario batali', 'nymag', 'oysters', 'pastries', 'restaurant', 'snails', 'soho', 'take-out', 'tartare', 'trendy', 'where to eat 2011', 'wsj', 'zagat-rated', 'zagat_rated', '#vday', 'bakery', 'bar', 'bistro', 'blackbook', 'blogger hangout', 'bouillibaise', 'bread', 'breakfast', 'briertown', 'catering', 'celebrities', 'celebrity', 'coffee', 'cookbook', 'cuisine', 'cupcake', 'delivery', 'french', 'how to make it in america', 'lunch', 'mario batali', 'nymag', 'oysters', 'pastries', 'restaurant', 'snails', 'soho', 'take-out', 'tartare', 'trendy', 'where to eat 2011', 'wsj', 'zagat-rated', 'zagat_rated', 'coffee', 'coffee', 'coffee', 'coffee', 'bar', 'burger', 'crayons', 'happy hour', 'manhattan', 'restaurant', 'tribeca', 'bar', 'burger', 'crayons', 'happy hour', 'manhattan', 'restaurant', 'tribeca', 'bar', 'burger', 'crayons', 'happy hour', 'manhattan', 'restaurant', 'tribeca', 'pho', 'vietnamese', 'pho', 'vietnamese', 'pho', 'vietnamese', 'coffee', 'starbucks', 'patio', 'restaurant', 'spanish', 'tapas', 'wine', 'patio', 'restaurant', 'spanish', 'tapas', 'wine', 'bistro', 'cheese', 'fondue', 'french', 'wine', 'bistro', 'cheese', 'fondue', 'french', 'wine', 'brunch', 'open 24 hours', 'brunch', 'pizza', 'brunch', 'pizza', 'gossip girl', ' playground', ' socialite', '2 michelin stars', 'bravo', 'douchebag', 'genius', 'italian', 'michael white', 'michelin star', 'park', 'pasta', 'seafood', 'cafe', 'candy', 'chocolate', 'chocolate almond croissant', 'chocolatier', 'cocoa', 'coffee shop', 'factory', 'hot chocolate', 'ice cream', 'comfy', 'delicious', 'pat lafrieda', 'rustic', 'comfy', 'delicious', 'pat lafrieda', 'rustic', 'soup dumplings', 'don peppe', 'family style', 'don peppe', 'family style', 'awesome chicken paillard!', 'bread', 'coffee', 'awesome chicken paillard!', 'bread', 'coffee', 'bakery', 'baking', 'breakfast', 'brunch', 'fried chicken', 'pancakes', 'scones', 'southern', 'bakery', 'baking', 'breakfast', 'brunch', 'fried chicken', 'pancakes', 'scones', 'southern']"
44,[1010],"[177, 98639, 98639, 13359]","['brunch', 'cocktails', 'dinner', 'foodie', 'unlimited drinks', 'coffee', 'starbucks', 'coffee', 'starbucks', 'chicken ramen', 'kimchi', 'ramen noodles']"
45,[1035],"[68829, 4749, 4749, 3184, 3184, 9436, 9436, 1407, 11990, 31671, 31671, 11945, 11945]","['airy', 'brunch', 'business lunch', 'champagne', 'chill vibe', 'happy hour', 'healthy', 'hot spot', 'lamb', 'unisex bathrooms', 'fish', 'lobster roll', 'oysters', 'seafood', 'zagat-rated', 'fish', 'lobster roll', 'oysters', 'seafood', 'zagat-rated', 'beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated', 'beer', 'bravo', 'bravoandy', 'burgers', 'check in', 'choice eats', 'college restaurant', 'danny meyer', 'fries', 'frozen custard', 'gramercy', 'hot dogs', 'long lines', 'madison square park', 'milkshake', 'outdoor seating', 'pat lafrieda', 'shake shack', 'shakes', 'tech hangout', 'timeoutny', 'villlage voice choice eats', 'voicestreet', 'wine', 'zagat-rated', 'aguila beer from colombia', 'arepas', 'arroz con pollo', 'bananas fausto', 'bandeja paisa', 'bogota latin bistro', 'botero paintings.', 'brazilian caipirinhas', 'brunch', 'check them out on facebook too', 'chelsea the bartender', 'child(ren) friendly', 'classic margaritas', 'coconut margaritas', 'colombian aguardiente', 'colombiana la nuestra soda', 'corn on the cob', 'dominican mangu brunch', 'enclosed patio', 'excellent variety & price point', 'friendly staff', 'frozen margaritas', 'fruit flavored mojitos', 'gay friendly', 'ginger margaritas', 'great empanadas', 'great service', 'happy hour', 'imperial beer from costa rica', 'kitchen open till 1 am fri & sat', 'late night hours', 'latin american brunch', 'latin brunch', 'latin cocktails', 'latin music', 'margaritas', 'mayor gets a promo', 'mojito bar', 'morcilla', 'near brooklyn museum', 'near southpaw', 'opentable reservations', 'outdoor patio', 'owners are always present', 'party space', 'photo gallery', 'quesadillas', 'ron medellin', 'sauza margaritas', 'spanish spoken here', 'specials really are special', 'strawberry margaritas', 'sugary mojitos', 'they \\tweet\\ fun promos', 'they are on foodspotting.com', 'they got heat in here.', 'this place is very festive', 'tona beer from nicaragua', 'well run', 'yummy cubano sandwiches', 'aguila beer from colombia', 'arepas', 'arroz con pollo', 'bananas fausto', 'bandeja paisa', 'bogota latin bistro', 'botero paintings.', 'brazilian caipirinhas', 'brunch', 'check them out on facebook too', 'chelsea the bartender', 'child(ren) friendly', 'classic margaritas', 'coconut margaritas', 'colombian aguardiente', 'colombiana la nuestra soda', 'corn on the cob', 'dominican mangu brunch', 'enclosed patio', 'excellent variety & price point', 'friendly staff', 'frozen margaritas', 'fruit flavored mojitos', 'gay friendly', 'ginger margaritas', 'great empanadas', 'great service', 'happy hour', 'imperial beer from costa rica', 'kitchen open till 1 am fri & sat', 'late night hours', 'latin american brunch', 'latin brunch', 'latin cocktails', 'latin music', 'margaritas', 'mayor gets a promo', 'mojito bar', 'morcilla', 'near brooklyn museum', 'near southpaw', 'opentable reservations', 'outdoor patio', 'owners are always present', 'party space', 'photo gallery', 'quesadillas', 'ron medellin', 'sauza margaritas', 'spanish spoken here', 'specials really are special', 'strawberry margaritas', 'sugary mojitos', 'they \\tweet\\ fun promos', 'they are on foodspotting.com', 'they got heat in here.', 'this place is very festive', 'tona beer from nicaragua', 'well run', 'yummy cubano sandwiches', 'cantonese', 'dim sum', 'horchata', 'jarritos', 'mexican', 'soho', 'tacos', 'yucca fries', 'bar scene', 'beer', 'bourbon', 'br guest hospitality', 'burgers', 'delivery', 'douchebag', 'hd tvs and jumbo projector', 'large parties', 'salads', 'sandwiches', 'union square', 'whiskey', 'whole hog', 'bar scene', 'beer', 'bourbon', 'br guest hospitality', 'burgers', 'delivery', 'douchebag', 'hd tvs and jumbo projector', 'large parties', 'salads', 'sandwiches', 'union square', 'whiskey', 'whole hog', 'brunch', 'east village', 'latin', 'restaurant', 'brunch', 'east village', 'latin', 'restaurant']"
